590;8.377125
1190;3.682667
1790;7.477917
2390;12.581333
2990;21.094542
3590;27.758207
4190;41.134
4790;46.31654
5390;57.998337
5990;69.131714
6590;83.27571
7190;96.69146
7790;113.35266
8390;130.37975
8990;146.94792
9590;166.11566
10190;187.08337
10790;206.56898
11390;223.6888
11990;252.3575
12590;276.10547
13190;302.1541
13790;328.04453
14390;355.4497
14990;382.40097
15590;411.4768
16190;452.89404
16790;477.58154
17390;508.17596
17990;542.267
